_id,_domain,_ntok,Q,Q_base,conflict,is_conflict,z_教育价值,z_可读性,z_专业性,z_低噪声
BkiUdEA4uBhi07hH1h1D,commoncrawl,276,0.481913,0.54872,0.421759,False,0.586851,0.747788,0.326029,0.633384
BkiUdCQ5qsBC5lINcIir,arxiv,2747,0.62054,0.661206,0.401115,False,0.669263,0.926768,0.525654,0.586166
BkiUennxK6nrxjHzC2MS,commoncrawl,646,0.50822,0.59892,0.612902,True,0.703852,0.909489,0.296587,0.677247
BkiUd3U5qYVBgGxQ8TZ0,commoncrawl,326,0.513171,0.586105,0.403324,False,0.684764,0.672972,0.34299,0.746313
BkiUe3A5qhLBeyJsO7xb,c4,91,0.506737,0.594601,0.466207,False,0.751656,0.767929,0.301721,0.717282
BkiUcJHxK03BfNelWCBX,c4,1158,0.617328,0.692894,0.419619,False,0.832874,0.860627,0.441009,0.728999
BkiUdDU4dbgg2ozrHuJx,commoncrawl,345,0.476627,0.554705,0.415972,False,0.708859,0.710415,0.294443,0.63816
BkiUgOvxK7IDBrtwSOzI,commoncrawl,1001,0.483223,0.576508,0.653586,True,0.655258,0.919143,0.265557,0.690054
BkiUbtjxK7Ehm4qszQaf,commoncrawl,239,0.473885,0.554521,0.527605,False,0.665539,0.813339,0.285734,0.610918
BkiUd_44ubng9GOHWBRf,commoncrawl,507,0.577492,0.64873,0.47841,False,0.778121,0.889679,0.411269,0.621909
BkiUcQbxK1ThhAcYjhch,commoncrawl,1431,0.466298,0.567759,0.696297,True,0.733074,0.925852,0.229555,0.666094
BkiUdTI4eIZjv1U1EyZi,commoncrawl,923,0.518523,0.596659,0.553473,False,0.673296,0.889681,0.336208,0.629003
BkiUdZU5qWTD6faZ28Sc,commoncrawl,647,0.507169,0.549638,0.252302,False,0.562608,0.660376,0.408074,0.601888
BkiUdp45qoaAwrv3W4ls,commoncrawl,416,0.560091,0.623669,0.477197,False,0.632457,0.888938,0.411741,0.653403
BkiUazXxK6-gDyrT7H33,c4,461,0.543337,0.615267,0.509422,False,0.62495,0.884921,0.375499,0.689841
BkiUfcE25V5jMfEUKNBP,c4,139,0.474352,0.548164,0.429455,False,0.582528,0.731582,0.302126,0.700885
BkiUdhM4uBhjC0FRTSPV,commoncrawl,236,0.494489,0.535825,0.36748,False,0.765519,0.423003,0.398039,0.639357
BkiUdlE4uzlh5yvfB2Xq,c4,175,0.449722,0.520574,0.479373,False,0.707418,0.477615,0.2844,0.763773
BkiUdkfxK7IAAwXpsK-H,commoncrawl,1500,0.392285,0.46802,0.450796,False,0.666366,0.549018,0.215569,0.607734
BkiUdVw5qYVBihbKCdbJ,commoncrawl,473,0.542539,0.61125,0.402693,False,0.784906,0.617436,0.382213,0.753415
BkiUdxjxK7kjXMEc9mJD,commoncrawl,1601,0.454218,0.555193,0.642589,True,0.694104,0.861198,0.218608,0.726105
BkiUfSQ25V5jfOBX5ept,commoncrawl,275,0.396206,0.470277,0.513518,False,0.73689,0.577292,0.223372,0.514227
BkiUacXxK7kjXLSrC1JM,c4,190,0.31125,0.36983,0.563135,False,0.598869,0.174564,0.242075,0.737699
BkiUdtg5qdmB68TTCTio,c4,37,0.510941,0.57379,0.368189,False,0.616499,0.658732,0.364294,0.732483
BkiUeqs5qhDCHWDRFMpY,commoncrawl,899,0.499578,0.593182,0.639404,True,0.680426,0.920573,0.281169,0.702431
BkiUfujxK7FjYCv2UVtG,commoncrawl,781,0.519038,0.618371,0.623061,True,0.792609,0.910321,0.28726,0.704897
BkiUeIPxK6Ot9WA5iYmk,c4,316,0.539222,0.624832,0.473113,False,0.735692,0.812579,0.339466,0.750748
BkiUdbc4eIXhtAAvrOjo,wikipedia,949,0.662644,0.684765,0.252536,False,0.677801,0.863567,0.611031,0.614724
BkiUbKvxaKPQoqJ9_v2s,commoncrawl,391,0.585113,0.665538,0.498446,False,0.784417,0.8959,0.397455,0.702195
BkiUa9I4uzki04AfU2Q2,commoncrawl,1155,0.490138,0.531793,0.368638,False,0.761581,0.395402,0.392943,0.675674
BkiUbq7xaJJQnHaRwFy_,commoncrawl,518,0.521657,0.588139,0.525124,False,0.664224,0.891656,0.366532,0.550983
BkiUdTo4uzlgqFtGn8gn,commoncrawl,1594,0.534586,0.621228,0.536798,False,0.787709,0.869219,0.33242,0.65403
BkiUdfE5qsBC6bS3Pjx6,github,72,0.528077,0.552335,0.254269,False,0.725746,0.471477,0.516198,0.526875
BkiUdgrxaJiQn_InzD-4,commoncrawl,511,0.510077,0.59951,0.524815,False,0.707831,0.826213,0.301398,0.732404
BkiUc904eIXhpe8BPopL,c4,342,0.436201,0.53456,0.612833,True,0.65517,0.819532,0.206699,0.734675
BkiUeQc4eIOjSKyN-StM,commoncrawl,243,0.502421,0.544977,0.28332,False,0.686443,0.583932,0.403123,0.545817
BkiUdT04eIZjn9vgH6eU,c4,152,0.489237,0.587966,0.589166,True,0.748683,0.726449,0.25887,0.848036
BkiUf7PxK0wg09FXYcG5,c4,354,0.522564,0.613129,0.511662,False,0.738609,0.822907,0.311244,0.746591
BkiUaoU25V5hYDkHFVAR,c4,576,0.446683,0.511531,0.490055,False,0.664099,0.444144,0.29537,0.785425
BkiUb1w5jDKDyDF8v5T7,commoncrawl,1051,0.556258,0.643422,0.558807,False,0.748308,0.911683,0.352876,0.711606
BkiUevHxK7ICUmfb0a6P,c4,531,0.52091,0.616403,0.531688,False,0.76365,0.82978,0.298092,0.763754
BkiUfNHxK0iCl7DT9a97,commoncrawl,466,0.536734,0.629315,0.574763,False,0.794395,0.895477,0.320714,0.687079
BkiUfDQ5qhLBeyJsPHV8,github,56,0.423866,0.465081,0.377593,False,0.705291,0.374128,0.540858,0.327698
BkiUabDxK19JmhArA0yr,commoncrawl,652,0.578937,0.661967,0.511361,False,0.896561,0.845632,0.3852,0.657259
BkiUdlg5qg5A59MXHLiN,book,13010,0.367363,0.46884,0.646717,True,0.750663,0.777301,0.130583,0.632038
BkiUeWLxK1fBGwCLNzl7,github,424,0.374182,0.437303,0.419255,False,0.646154,0.226899,0.548714,0.454212
BkiUdhw5qhLAB45oJhTJ,github,60,0.61244,0.658578,0.415218,False,0.721621,0.504785,0.920003,0.561248
BkiUcoM25V5hegR8YFFA,commoncrawl,373,0.457251,0.552268,0.655743,True,0.644749,0.891288,0.235545,0.686478
BkiUdn04eIXgu5sT-TD7,stackexchange,208,0.566937,0.603862,0.334245,False,0.815024,0.640342,0.480779,0.529866
BkiUeN_xK1ThhAqzXmSR,commoncrawl,447,0.662995,0.709831,0.313179,False,0.847038,0.866891,0.553712,0.624341
BkiUd8g4uBhjDe9z1quI,commoncrawl,194,0.474617,0.534208,0.36753,False,0.601026,0.703101,0.335571,0.574125
BkiUbOg4uzlgqIdPisrL,wikipedia,48,0.456269,0.496876,0.347455,False,0.708974,0.511445,0.361519,0.464869
BkiUdFvxaJiQnQ_a0dZ_,c4,384,0.435967,0.516464,0.520333,False,0.580726,0.641928,0.248141,0.768474
BkiUdlE4uBhhxJ8CUjph,c4,523,0.470129,0.568633,0.601552,True,0.626454,0.824117,0.240288,0.841841
BkiUfBY5qhLBhZ3KGC6T,c4,51,0.349672,0.404672,0.448817,False,0.646232,0.279415,0.221339,0.670156
BkiUdmA4uzlhb-St4L1w,commoncrawl,263,0.496217,0.596326,0.610891,True,0.774999,0.873518,0.262628,0.710582
BkiUdrI5qoaAwqc6V2h-,commoncrawl,377,0.318228,0.366421,0.499279,False,0.705056,0.377338,0.205777,0.328941
BkiUdILxaKgTyeUb1rYC,commoncrawl,845,0.493457,0.574992,0.526492,False,0.671564,0.8297,0.303208,0.646616
BkiUb97xaL3SufhMnsKq,commoncrawl,482,0.520437,0.569168,0.275755,False,0.682485,0.637488,0.40673,0.59296
BkiUdL44ubngyA6kLC7i,commoncrawl,643,0.490993,0.579832,0.502153,False,0.703846,0.785854,0.283701,0.719817
BkiUbhE4uzqh-42_TKml,commoncrawl,1371,0.398953,0.500932,0.759574,True,0.63582,0.920575,0.161001,0.666598
BkiUdMk5qWTA_7kewxsQ,commoncrawl,7266,0.576979,0.681372,0.627717,True,0.908063,0.96111,0.333393,0.740326
BkiUcUbxK1ThhBMLfcnM,commoncrawl,211,0.620221,0.670318,0.349044,False,0.772365,0.852373,0.503328,0.609207
BkiUdbA5qoYA4xX7FvYd,wikipedia,59,0.509511,0.555438,0.274368,False,0.627899,0.676716,0.402348,0.556645
BkiUfr_xK1UJ-2RwYHSg,c4,206,0.536274,0.600819,0.330363,False,0.692497,0.716032,0.385669,0.681244
BkiUdVo4uzki0w_tkh3t,commoncrawl,101,0.451459,0.528319,0.546419,False,0.646054,0.818539,0.272119,0.541012
BkiUaVfxK1Thg98UdS1_,commoncrawl,1157,0.592559,0.648504,0.392843,False,0.721262,0.854864,0.462021,0.620768
BkiUgCQ5qhDC0uAdXigL,commoncrawl,1531,0.457802,0.540124,0.448162,False,0.713878,0.652213,0.265716,0.687418
BkiUdAc4eIXhwh1Bw3-b,commoncrawl,904,0.488116,0.563233,0.485399,False,0.798245,0.622009,0.312845,0.64755
BkiUc-85qoYAm1d-CxX0,c4,136,0.379938,0.432335,0.463788,False,0.635254,0.295544,0.257678,0.721466
BkiUdMk5qdmDDqr2GXPT,commoncrawl,3646,0.454805,0.563144,0.676056,True,0.778795,0.878069,0.202013,0.726831
BkiUdQc5qYVBQos0ILYV,commoncrawl,338,0.539134,0.615558,0.420274,False,0.781086,0.762127,0.360811,0.66821
BkiUfPI4uzkg3srlXgNx,commoncrawl,152,0.467416,0.541776,0.451355,False,0.745263,0.711276,0.293908,0.552678
BkiUf-3xK7FjYEB4YItD,commoncrawl,1508,0.45542,0.541515,0.488037,False,0.651523,0.742568,0.254531,0.697696
BkiUfxw5qhLB10-R4m1Z,arxiv,4618,0.60805,0.66928,0.479849,False,0.707722,0.945029,0.46518,0.644788
BkiUfQ85qhDChOLpqlst,github,55,0.420035,0.466806,0.322954,False,0.633855,0.310901,0.553429,0.435241
BkiUeQM4eIOjSBZee3md,c4,176,0.476885,0.546694,0.435875,False,0.749872,0.538783,0.313996,0.703794
BkiUc4w5qhDAClUdRSZm,commoncrawl,674,0.440321,0.524371,0.471853,False,0.653845,0.716059,0.244205,0.660669
BkiUdb_xaKgT9kwJM-si,c4,246,0.340647,0.402918,0.477486,False,0.6039,0.331592,0.195348,0.672834
BkiUdUc25V5i9my3-ZX2,commoncrawl,558,0.464107,0.543332,0.475292,False,0.616715,0.754539,0.279247,0.670228
BkiUdKHxaKgQJFc-iaq_,c4,67,0.528372,0.589994,0.363763,False,0.605576,0.695051,0.384587,0.74835
BkiUeivxK0wg09KOYRPJ,book,14954,0.376704,0.475831,0.686363,True,0.652071,0.83177,0.145407,0.64825
BkiUdnw4eIOjR5O2qlXz,book,8354,0.400245,0.502598,0.688358,True,0.769624,0.849778,0.16142,0.603002
BkiUeJ44eIOjRq_TyBWp,c4,638,0.1015,0.133187,0.551193,False,0.578756,0.0354535,0.0275634,0.536082
BkiUbZTxK6wB9k0iJ3gm,book,72157,0.319357,0.407164,0.792374,True,0.427911,0.906849,0.114475,0.616259
BkiUdyA4uBhi8u04powx,commoncrawl,2457,0.588983,0.66228,0.456251,False,0.784483,0.874207,0.417957,0.671002
BkiUbUI4c3aisKzQypEC,commoncrawl,716,0.569213,0.646727,0.526193,False,0.719226,0.914537,0.388344,0.684631
BkiUc9I25YjgKOMQwnHS,c4,54,0.552384,0.616011,0.358956,False,0.676037,0.691093,0.403921,0.762877
BkiUc744eIfiUWiFcs_J,c4,349,0.583164,0.655524,0.46405,False,0.725517,0.878376,0.414325,0.699154
BkiUa1a6NNjgB0Ssz5E3,commoncrawl,206,0.469454,0.558294,0.589724,True,0.661495,0.851884,0.262159,0.657068
BkiUeQjxK7IACwaaAkPk,arxiv,9146,0.532547,0.570009,0.496694,False,0.506609,0.941829,0.445135,0.496902
BkiUdr85qoTAqsduDDoa,stackexchange,188,0.535358,0.59518,0.323188,False,0.714076,0.718963,0.395774,0.617449
BkiUcLjxK7Ehm308pnwY,c4,224,0.343846,0.396788,0.484243,False,0.643168,0.247918,0.220317,0.70456
BkiUeCg5qsNCPfdFfNDM,c4,351,0.458876,0.555568,0.601252,True,0.653099,0.748516,0.23326,0.834511
BkiUeDQ4dbghZEB7Vbjv,commoncrawl,1094,0.381715,0.474624,0.675501,True,0.61518,0.840429,0.164927,0.593855
BkiUfQQ25V5jMetkVKHx,c4,675,0.474024,0.562874,0.583842,True,0.619121,0.850549,0.266707,0.714128
BkiUdJk4uBhiyG-89dIQ,c4,453,0.528093,0.627391,0.582032,True,0.72209,0.878428,0.296396,0.823503
BkiUdwXxK19JmejM952-,wikipedia,237,0.534807,0.586059,0.342542,False,0.629269,0.757759,0.415217,0.595731
BkiUdQk4ubnhAqznNcUG,commoncrawl,1361,0.462191,0.566643,0.702681,True,0.717696,0.921152,0.218471,0.712801
BkiUd_a6NNjgB0Ss21mJ,commoncrawl,312,0.426804,0.515327,0.501559,False,0.721811,0.683079,0.220252,0.648651
BkiUbXs5i7PA9L16ZyoA,stackexchange,84,0.464202,0.500593,0.478391,False,0.857682,0.379291,0.396616,0.486519
BkiUdWA241xg966rOyg1,c4,635,0.496257,0.592192,0.631959,True,0.661641,0.904367,0.272408,0.75386
BkiUbeI5qhLACD0Xw7LA,commoncrawl,638,0.543805,0.606962,0.469992,False,0.86643,0.568494,0.396438,0.694846
BkiUdoA5qdmDC8BJoFxy,c4,242,0.567839,0.64517,0.491945,False,0.708721,0.879346,0.387402,0.717396
BkiUaZ3xK7ICUyBuyMzn,commoncrawl,337,0.493712,0.571937,0.426472,False,0.722452,0.73766,0.311188,0.644889
BkiUc9PxK7ICUyBu0XXG,commoncrawl,442,0.421211,0.517594,0.69373,True,0.595259,0.890046,0.196317,0.688937
BkiUeDvxK1yAgXBVFjKs,commoncrawl,1580,0.563718,0.66281,0.6018,True,0.834393,0.934302,0.332501,0.744137
BkiUeCs5qsBB3WJXyNpU,commoncrawl,1383,0.546058,0.635301,0.590774,True,0.718752,0.9286,0.337826,0.722094
BkiUgujxK7IABLfxJoBs,commoncrawl,2440,0.459444,0.562016,0.720851,True,0.663797,0.940959,0.220108,0.724704
BkiUdpQ5qWTBE9PKwuaw,c4,728,0.528815,0.616727,0.590709,True,0.652215,0.914396,0.323687,0.74899
BkiUdP44ubng3m-N42U1,c4,133,0.431491,0.517574,0.483479,False,0.650901,0.714107,0.230628,0.668731
BkiUdMs5jDKDyKU9DH_U,c4,336,0.526779,0.615438,0.560958,False,0.720924,0.880864,0.319907,0.705781
BkiUdj_xK7IADTol1t-a,commoncrawl,1323,0.53063,0.621545,0.601848,True,0.751932,0.920344,0.318496,0.676705
BkiUgZrxK7IDM3wqhKLU,commoncrawl,226,0.618012,0.670305,0.325034,False,0.817416,0.821031,0.495997,0.606383
BkiUdfk4uzlh0_z-eORD,c4,490,0.392664,0.489857,0.564453,False,0.684473,0.692916,0.16588,0.730333
BkiUdK3xK1ThhAqzWkq0,c4,73,0.487154,0.542814,0.291027,False,0.648309,0.630796,0.357281,0.594046
BkiUbF85qhDACqRGQzsR,c4,83,0.493526,0.572825,0.470189,False,0.650053,0.689133,0.308493,0.778682
BkiUdfE4dbghMG6xpRyd,arxiv,7413,0.601627,0.660887,0.501119,False,0.754293,0.964472,0.463353,0.565804
BkiUc5k5qoYDgc3N6JUz,c4,39,0.496031,0.565665,0.397455,False,0.593981,0.731008,0.333553,0.706653
BkiUeGI4uBhjDhBB2Y2_,wikipedia,648,0.450193,0.530042,0.601174,True,0.606783,0.865052,0.263878,0.569398
BkiUfQY4uzlh_1001bUH,commoncrawl,313,0.398061,0.469402,0.397621,False,0.605119,0.629219,0.231598,0.55009
BkiUc9M4uBhivVgoi3Br,c4,260,0.548981,0.642422,0.538118,False,0.705034,0.86907,0.330952,0.839482
BkiUd3o4ubng_M3aRhiB,commoncrawl,296,0.529349,0.608102,0.537697,False,0.712021,0.883288,0.34559,0.628866
BkiUdm85qhLA6eZZnkA6,book,53783,0.359157,0.462502,0.807101,True,0.625721,0.925122,0.11802,0.667101
BkiUeIM4dbghUyoCIrno,c4,600,0.475407,0.567583,0.535472,False,0.795802,0.763705,0.260331,0.655356
BkiUba_xK6EuNBRhGjvj,commoncrawl,1539,0.493282,0.585626,0.594492,True,0.668463,0.872305,0.277813,0.725505
BkiUc2g5qhLA33KHLwE1,stackexchange,326,0.53036,0.565404,0.298094,False,0.746685,0.670569,0.448591,0.45491
BkiUbkk5qsNCPiNSnJXd,commoncrawl,242,0.476575,0.563226,0.533879,False,0.682791,0.808269,0.274391,0.664037
BkiUfm8241xiPYkWnwSt,commoncrawl,1825,0.521172,0.608757,0.609062,True,0.712576,0.925869,0.316807,0.656664
BkiUdf04eIXhtAAvrSVe,arxiv,6047,0.643564,0.678937,0.387462,False,0.654146,0.948487,0.561025,0.610354
BkiUaenxK7FjYEB4S2lH,commoncrawl,633,0.422947,0.512246,0.4884,False,0.655128,0.702984,0.214584,0.695838
BkiUdFE5qX_BqBVRGkSA,c4,61,0.457691,0.543103,0.463959,False,0.700558,0.664802,0.258397,0.722356
BkiUcV85qhLAB70I3xLk,commoncrawl,535,0.343828,0.413007,0.548124,False,0.655651,0.332456,0.18241,0.730534
BkiUbCQ25V5hd-428Y9T,arxiv,7971,0.539366,0.590841,0.490566,False,0.419258,0.909824,0.565499,0.564812
BkiUf6nxK0zjCobCRBP_,c4,257,0.420561,0.505463,0.569024,False,0.706528,0.524127,0.222457,0.791481
BkiUcw3xK4tBVhat3iP7,book,37025,0.320926,0.398691,0.619766,True,0.331524,0.759241,0.139475,0.717663
BkiUdn44eIZijkbdOKIT,commoncrawl,288,0.446344,0.538009,0.553758,False,0.786216,0.749158,0.232458,0.611251
BkiUduQ25V5jD6RgA1-B,commoncrawl,480,0.616576,0.6642,0.326179,False,0.718869,0.83163,0.505451,0.64401
BkiUdZfxaKPQounYEYe2,c4,402,0.432418,0.527941,0.541435,False,0.712526,0.69196,0.20953,0.750965
BkiUbWE4dbgj407o1HwE,c4,213,0.436389,0.514535,0.443455,False,0.619315,0.638188,0.254049,0.697504
BkiUbCc5qoTDt1xDZJ8a,c4,253,0.459265,0.56167,0.650833,True,0.693317,0.871154,0.220321,0.746899
BkiUfOg25V5jOxNYlque,commoncrawl,375,0.411044,0.491911,0.444917,False,0.635569,0.620277,0.222353,0.66727
BkiUdTI25V5hcJY58dis,c4,575,0.583913,0.639699,0.341799,False,0.672023,0.795546,0.453747,0.690201
BkiUbok5qsMAIvuccdmN,commoncrawl,337,0.581539,0.646755,0.389213,False,0.775943,0.818579,0.429366,0.64143
BkiUfZzxK7IAGcV43fvx,commoncrawl,1006,0.438254,0.530788,0.49692,False,0.703028,0.705154,0.222343,0.719263
BkiUdHY5qhLA33KHL_Lc,c4,642,0.490211,0.558922,0.410853,False,0.673089,0.593104,0.329886,0.740739
BkiUe666NNjgBvv4QbWv,wikipedia,154,0.445696,0.522828,0.506988,False,0.772711,0.623188,0.265723,0.583523
BkiUdLg4eIZjjLi4TyiY,c4,33,0.479572,0.547841,0.382248,False,0.631487,0.633711,0.320277,0.702525
BkiUdbnxaJJQnJA_XVEv,book,96514,0.287769,0.363509,0.614079,True,0.467296,0.725122,0.111043,0.462362
BkiUd6XxK7kjXLlzcutY,c4,376,0.392254,0.492043,0.639067,True,0.684978,0.798478,0.159411,0.670722
BkiUcY7xK5YsWPOofRmE,commoncrawl,752,0.40303,0.483661,0.438524,False,0.653413,0.606133,0.214889,0.642261
BkiUd2c5qhLBWY0XuwD8,c4,329,0.435945,0.529258,0.607282,True,0.601594,0.825495,0.218213,0.723134
BkiUdnY4dbghdUvawxL0,commoncrawl,432,0.468405,0.554068,0.500373,False,0.699643,0.768897,0.268524,0.651918
BkiUcqLxK1Thg9qFc5jn,c4,34,0.536709,0.577595,0.316557,False,0.715006,0.46533,0.441307,0.757865
BkiUcPjxK7Dgs_aST4ki,commoncrawl,3779,0.276379,0.341171,0.449006,False,0.552972,0.574204,0.125198,0.339888
BkiUd2g5qYVBc0citDHI,commoncrawl,213,0.415276,0.502627,0.513715,False,0.670151,0.725171,0.211456,0.62031
BkiUcTnxK6wB9jjDfNtQ,c4,172,0.520998,0.601335,0.514611,False,0.700159,0.848157,0.333546,0.659834
BkiUbAM4uzqh_FxekiHK,commoncrawl,704,0.532263,0.608983,0.475558,False,0.703474,0.828807,0.353249,0.667529
BkiUbuXxK6-gD5TlcI6v,c4,516,0.515105,0.606075,0.535635,False,0.697485,0.838478,0.302843,0.761348
BkiUd8rxK7IDBOV4sum7,commoncrawl,492,0.546261,0.628967,0.46124,False,0.751644,0.814519,0.353279,0.723275
BkiUeAHxK0fkXPSOqcaO,commoncrawl,473,0.502757,0.571516,0.426776,False,0.668771,0.769095,0.342319,0.605711
BkiUcUA5qsNCPV6YjoRh,commoncrawl,1162,0.460791,0.552282,0.664033,True,0.620637,0.911344,0.247311,0.66442
BkiUcQ7xK0wg09FXU0qy,commoncrawl,884,0.510401,0.598187,0.558869,False,0.68286,0.864435,0.305566,0.709435
BkiUaqa6NNjgB1scWBhL,wikipedia,654,0.46205,0.544366,0.627698,True,0.651967,0.897677,0.269979,0.555317
BkiUdLo4uBhhxQOlncjE,c4,807,0.358606,0.459412,0.607671,True,0.694224,0.708769,0.123393,0.731063
BkiUfsg25V5jX_qCeuPS,commoncrawl,308,0.413485,0.483933,0.425556,False,0.565833,0.576329,0.249104,0.674661
BkiUf6c5qhDCuPMnCeh5,commoncrawl,4769,0.597091,0.658226,0.452581,False,0.694746,0.907026,0.454445,0.655374
BkiUdwU4eIXgusHAGbYv,commoncrawl,8845,0.440873,0.548143,0.645146,True,0.796184,0.835723,0.190577,0.710635
BkiUdwq6NNjgBpvIB89H,stackexchange,250,0.606856,0.665554,0.350893,False,0.820785,0.792269,0.469892,0.642046
BkiUcwDxaKgTtE-RScEe,github,151,0.519965,0.554096,0.285444,False,0.616315,0.440324,0.725769,0.478527
BkiUbHo5qsJBjjDuqh1e,github,121,0.543544,0.58067,0.25411,False,0.704152,0.456917,0.711027,0.496899
BkiUeLLxaJJQnNCygfvv,c4,542,0.487831,0.565343,0.465546,False,0.727092,0.592142,0.306968,0.772514
BkiUaYHxK2li-LM1PPUI,commoncrawl,413,0.517377,0.58163,0.467716,False,0.574921,0.835168,0.367452,0.648431
BkiUdGA4uBhhxMaCiXG7,commoncrawl,2099,0.5772,0.615314,0.300838,False,0.789104,0.609016,0.488266,0.610842
BkiUeO04c3aisE1SRYq6,commoncrawl,1812,0.466506,0.566164,0.70599,True,0.62939,0.939963,0.233973,0.741392
BkiUbwHxaL3SugEfKWcE,stackexchange,104,0.524448,0.55996,0.254325,False,0.695911,0.501312,0.441586,0.638117
BkiUfBw5qhLBirRk274r,c4,116,0.445128,0.512107,0.446096,False,0.734938,0.514489,0.288842,0.629392
BkiUbsDxK3YB9raXyopf,commoncrawl,539,0.47138,0.559156,0.551534,False,0.670882,0.818101,0.266568,0.667608
BkiUeGA5qU2Ap3mnj9-D,commoncrawl,373,0.425455,0.532,0.631857,True,0.702557,0.808708,0.176851,0.795571
BkiUdsY5qoaAwrv3W7Mx,stackexchange,275,0.585665,0.616043,0.270077,False,0.601436,0.784861,0.514784,0.592658
BkiUdiHxK4tBVhvvshbM,commoncrawl,658,0.547782,0.605634,0.393703,False,0.635253,0.806499,0.412796,0.636011
BkiUbKPxaJiQnbugTODI,commoncrawl,551,0.54687,0.597809,0.317287,False,0.745298,0.637922,0.428011,0.627527
BkiUffc5qhDC0V1enP5r,c4,59,0.436084,0.505534,0.401574,False,0.574826,0.613359,0.274033,0.675607
BkiUbRo4uBhhxMDmQ6EQ,wikipedia,24,0.512841,0.547175,0.320586,False,0.753315,0.432729,0.44121,0.623135
BkiUd504ubnjorQ5r-d9,arxiv,1671,0.650404,0.707259,0.408846,False,0.821268,0.92659,0.517744,0.634985
BkiUdwq6NNjgB0Ss2l_M,commoncrawl,1418,0.567459,0.665892,0.595894,True,0.866535,0.933677,0.337783,0.719032
BkiUdV45qhDBPdB3YkME,commoncrawl,846,0.484037,0.576176,0.650304,True,0.694617,0.919349,0.269045,0.640912
BkiUgODxK1UJ-rWoLp9f,commoncrawl,395,0.367274,0.463895,0.587697,True,0.727403,0.729522,0.141825,0.613624
BkiUc17xaKgTtE-RSjNT,commoncrawl,2373,0.607795,0.647961,0.426721,False,0.623639,0.940795,0.514074,0.584353
BkiUeOA4eIOjR3O4dcAe,c4,68,0.525339,0.608354,0.487754,False,0.681506,0.819394,0.33164,0.739243
BkiUdK05qdmDBjMqd5s1,commoncrawl,416,0.523572,0.615179,0.517234,False,0.827056,0.791087,0.309822,0.706106
BkiUbWw5qoaAwmbq1nzz,c4,52,0.536629,0.608419,0.439674,False,0.598939,0.808792,0.369118,0.766084
BkiUbejxK6Ot9WA5f6ip,c4,324,0.509885,0.596703,0.506645,False,0.654076,0.813956,0.307311,0.774399
BkiUdQU241xg-Ma3xVPq,commoncrawl,479,0.384053,0.45909,0.437211,False,0.626502,0.524507,0.208968,0.646179
BkiUbXA4ukPiEPtYORI_,commoncrawl,606,0.45494,0.54972,0.597015,True,0.661812,0.830802,0.233788,0.709619
BkiUesfxK7IAHO1E07pY,commoncrawl,818,0.526328,0.627718,0.621846,True,0.846164,0.911597,0.289751,0.694115
BkiUfSPxK3YB9ohkO9DG,c4,254,0.312942,0.374154,0.587347,True,0.757461,0.210457,0.170114,0.720772
BkiUbsnxK1yAgYaM1Ba4,commoncrawl,1454,0.281765,0.345075,0.46898,False,0.603023,0.312309,0.134043,0.560283
BkiUdxM4uBhi_K2XL4nL,stackexchange,102,0.512929,0.529561,0.169128,False,0.64325,0.481971,0.534993,0.474122
BkiUbiHxK1fBGsWmt3AV,commoncrawl,1116,0.490155,0.59138,0.661006,True,0.715418,0.914971,0.253965,0.73499
BkiUdS_xK1fBGsWmviz3,commoncrawl,1480,0.560968,0.638773,0.522648,False,0.679552,0.90207,0.379422,0.715567
BkiUd0c4dbjiVCOrAlxx,c4,175,0.433869,0.518508,0.483954,False,0.698108,0.607475,0.23638,0.720334
BkiUcFvxK5YsWV5L25lJ,c4,101,0.501144,0.567395,0.355685,False,0.702242,0.68495,0.346557,0.621557
BkiUaRrxK0zjCrsN9CM3,commoncrawl,5992,0.576775,0.646828,0.449616,False,0.779044,0.862932,0.413316,0.629824
BkiUbJc4uzki0sdMstcE,arxiv,1618,0.64102,0.691444,0.400539,False,0.810848,0.923901,0.523362,0.582899
BkiUd0vxK4tBVhvvswjc,commoncrawl,445,0.531307,0.596478,0.358574,False,0.720095,0.737817,0.379243,0.628066
BkiUfpjxK7IDOE3otDYE,commoncrawl,682,0.495673,0.569255,0.53514,False,0.612713,0.859122,0.323982,0.615443
BkiUfVvxaKgQZYloKm0s,c4,173,0.447454,0.533356,0.512119,False,0.592457,0.727729,0.247015,0.759134
BkiUbxfxK6wB9lIs7mzU,c4,42,0.510451,0.589487,0.414058,False,0.740091,0.725133,0.326033,0.689817
BkiUdxU5qX_BnPKL8taM,c4,611,0.490492,0.578399,0.606913,True,0.61205,0.892289,0.285375,0.7176
BkiUdJE5qYVBND0w3_xs,c4,94,0.492969,0.579556,0.537671,False,0.625031,0.828602,0.290931,0.748257
BkiUenY5qhLBcdv_WuQC,c4,1361,0.546929,0.623451,0.467918,False,0.677781,0.836297,0.368378,0.723292
BkiUd6s4dbghbE-_nE2I,wikipedia,274,0.407466,0.48783,0.574293,False,0.624984,0.794244,0.219951,0.518124
BkiUftM5qhDCUnl_etXG,c4,2090,0.573914,0.657981,0.461824,False,0.793667,0.839583,0.377759,0.744355
BkiUchvxK7FjYAb_6YRd,c4,1336,0.52075,0.621984,0.550877,False,0.829272,0.835416,0.284538,0.758627
